letter,xl1,yl1,zl1,xl2,yl2,zl2,xl3,yl3,zl3,xl4,yl4,zl4,xl5,yl5,zl5,xl6,yl6,zl6,xl7,yl7,zl7,xl8,yl8,zl8,xl9,yl9,zl9,xl10,yl10,zl10,xl11,yl11,zl11,xl12,yl12,zl12,xl13,yl13,zl13,xl14,yl14,zl14,xl15,yl15,zl15,xl16,yl16,zl16,xl17,yl17,zl17,xl18,yl18,zl18,xl19,yl19,zl19,xl20,yl20,zl20,xl21,yl21,zl21,xr1,yr1,zr1,xr2,yr2,zr2,xr3,yr3,zr3,xr4,yr4,zr4,xr5,yr5,zr5,xr6,yr6,zr6,xr7,yr7,zr7,xr8,yr8,zr8,xr9,yr9,zr9,xr10,yr10,zr10,xr11,yr11,zr11,xr12,yr12,zr12,xr13,yr13,zr13,xr14,yr14,zr14,xr15,yr15,zr15,xr16,yr16,zr16,xr17,yr17,zr17,xr18,yr18,zr18,xr19,yr19,zr19,xr20,yr20,zr20,xr21,yr21,zr21
T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257408857345581,0.41891539096832275,-0.00012017048720736057,0.48325681686401367,0.4447312355041504,-0.05758519843220711,0.3949739336967468,0.5209638476371765,-0.19847677648067474,0.4006553888320923,0.604973316192627,-0.31373393535614014,0.4286881983280182,0.6609675884246826,-0.4334356188774109,0.3659602999687195,0.5103888511657715,-0.4400131404399872,0.36406368017196655,0.6465046405792236,-0.5787772536277771,0.38928505778312683,0.7217724323272705,-0.6071267127990723,0.3982018232345581,0.7782723903656006,-0.6184355020523071,0.4714561700820923,0.5024284720420837,-0.4584578275680542,0.478836327791214,0.6599090695381165,-0.6162431240081787,0.4868457317352295,0.7461714744567871,-0.6171949505805969,0.4854464530944824,0.8117126226425171,-0.6205331087112427,0.5858384370803833,0.5049874186515808,-0.4466598629951477,0.580282986164093,0.6602674126625061,-0.53932124376297,0.570959210395813,0.7412900924682617,-0.5119442343711853,0.5543479323387146,0.8009660243988037,-0.5113039612770081,0.6891957521438599,0.5159429311752319,-0.43527039885520935,0.6449217200279236,0.6304824352264404,-0.4506099820137024,0.6220429539680481,0.6763505935668945,-0.40917935967445374,0.5951204895973206,0.7132833003997803,-0.3831641376018524
T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6574208736419678,0.3449200987815857,-6.412835500668734e-05,0.5095516443252563,0.36922720074653625,0.00569139001891017,0.4191296398639679,0.45470336079597473,-0.08301117271184921,0.42150723934173584,0.535190761089325,-0.15936079621315002,0.45821499824523926,0.5807842016220093,-0.24760080873966217,0.4141303300857544,0.47970542311668396,-0.28624361753463745,0.4432010352611542,0.6212420463562012,-0.3692599833011627,0.474696546792984,0.6888056397438049,-0.3819766342639923,0.48101383447647095,0.735188901424408,-0.38146504759788513,0.5136559009552002,0.4737933278083801,-0.31316038966178894,0.5438755750656128,0.6290891170501709,-0.4008960425853729,0.5602604150772095,0.7116658091545105,-0.3905223608016968,0.5636911392211914,0.7684760093688965,-0.3793751895427704,0.6291382312774658,0.46739253401756287,-0.3131479322910309,0.6413474082946777,0.6170264482498169,-0.36109432578086853,0.6405998468399048,0.6950097680091858,-0.3036479651927948,0.6277743577957153,0.7526624202728271,-0.2783580422401428,0.7359033823013306,0.464623361825943,-0.3119139075279236,0.7061339616775513,0.572655439376831,-0.28665274381637573,0.6856259107589722,0.6141215562820435,-0.2308366894721985,0.656294584274292,0.6498478651046753,-0.18630829453468323
T,0.5943871736526489,0.1729382425546646,-0.0006382334395311773,0.7792211771011353,0.22618833184242249,-0.22027242183685303,0.8785282969474792,0.33579087257385254,-0.46309590339660645,0.8498964309692383,0.4521881937980652,-0.638255774974823,0.7922641634941101,0.5457769632339478,-0.8186666965484619,0.8457213640213013,0.1897992044687271,-0.8569454550743103,0.8184710741043091,0.44156813621520996,-1.0524189472198486,0.7747614979743958,0.5745681524276733,-1.0312044620513916,0.7375138998031616,0.6555564403533936,-0.9771952629089355,0.6625902056694031,0.13321945071220398,-0.8424756526947021,0.635992705821991,0.40988656878471375,-1.104597568511963,0.6000142693519592,0.5710944533348083,-1.0760420560836792,0.5865301489830017,0.6555178761482239,-1.0667896270751953,0.47578227519989014,0.11559265851974487,-0.8075947165489197,0.4416064918041229,0.37876230478286743,-1.0235555171966553,0.44665175676345825,0.5185601115226746,-1.0070765018463135,0.48194262385368347,0.5896682143211365,-1.0411322116851807,0.3121401369571686,0.1299116015434265,-0.7630280256271362,0.3115493357181549,0.3212292790412903,-0.881666362285614,0.3453325629234314,0.4164256453514099,-0.874277651309967,0.38901087641716003,0.46092814207077026,-0.8807290196418762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.43984612822532654,0.6897149085998535,7.056686445139349e-05,0.5982275605201721,0.6707866787910461,-0.08757054805755615,0.7166029810905457,0.581068217754364,-0.07822172343730927,0.7954474687576294,0.5119824409484863,-0.07024697959423065,0.8785037398338318,0.47547921538352966,-0.0540408119559288,0.5840458869934082,0.5063913464546204,-0.044701043516397476,0.5629420280456543,0.4620461165904999,-0.17278613150119781,0.5268641710281372,0.5253483057022095,-0.20551712810993195,0.5131072402000427,0.5798593759536743,-0.19965636730194092,0.47731322050094604,0.5034272074699402,-0.025330781936645508,0.44565922021865845,0.4669785797595978,-0.18161091208457947,0.435749351978302,0.5456326007843018,-0.20094355940818787,0.44481587409973145,0.6039062142372131,-0.15675407648086548,0.37972694635391235,0.5081328749656677,-0.03260510042309761,0.3491986393928528,0.47325900197029114,-0.1746813952922821,0.3579309582710266,0.5467556118965149,-0.17612378299236298,0.37419724464416504,0.5992481708526611,-0.1237354576587677,0.29511910676956177,0.5177232623100281,-0.04080696403980255,0.25441256165504456,0.4344334006309509,-0.1119602769613266,0.22220629453659058,0.3897428512573242,-0.13997313380241394,0.19526219367980957,0.34166234731674194,-0.1387089043855667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.4121859669685364,0.6791601181030273,4.619212995748967e-05,0.5585837364196777,0.6511335372924805,-0.0831940621137619,0.6799946427345276,0.5571302175521851,-0.08828362822532654,0.7707914113998413,0.4895121455192566,-0.1073206439614296,0.852547824382782,0.4512498676776886,-0.11891714483499527,0.5301328301429749,0.48531776666641235,-0.13263456523418427,0.5597742795944214,0.4607678949832916,-0.2914370894432068,0.5533671975135803,0.5340028405189514,-0.31294411420822144,0.5433303117752075,0.5957962274551392,-0.2874274253845215,0.423533171415329,0.4827474057674408,-0.14128071069717407,0.43862393498420715,0.45623141527175903,-0.3403877019882202,0.45989537239074707,0.5409693717956543,-0.3356708288192749,0.4749116003513336,0.610742449760437,-0.27749526500701904,0.3172090947628021,0.4908837676048279,-0.17629067599773407,0.3237660527229309,0.43810832500457764,-0.3512243926525116,0.3663376271724701,0.506088137626648,-0.32706302404403687,0.39419466257095337,0.5660744309425354,-0.26457542181015015,0.22225895524024963,0.5058213472366333,-0.21130719780921936,0.1549837291240692,0.41931623220443726,-0.3124721646308899,0.12041908502578735,0.3695126473903656,-0.3526502847671509,0.09337455034255981,0.3213502764701843,-0.37687572836875916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342166423797607,0.6556856036186218,-6.610657146666199e-05,0.43307068943977356,0.6305481195449829,-0.11414540559053421,0.3571186661720276,0.5828514099121094,-0.16173574328422546,0.2881697416305542,0.5374501347541809,-0.20613627135753632,0.21734315156936646,0.5089183449745178,-0.2559766173362732,0.4838544428348541,0.5250214338302612,-0.12340126931667328,0.5284589529037476,0.5217357277870178,-0.2476656138896942,0.5317658185958862,0.5685036778450012,-0.28757980465888977,0.5262548327445984,0.6084251999855042,-0.28233596682548523,0.561643660068512,0.5288689136505127,-0.0941266342997551,0.6027113199234009,0.5298740863800049,-0.22737151384353638,0.587461531162262,0.584295928478241,-0.2847902178764343,0.5655065178871155,0.6231600046157837,-0.2844163775444031,0.6291911602020264,0.5428590774536133,-0.08546852320432663,0.6642048358917236,0.5402086973190308,-0.2094181925058365,0.641059160232544,0.5871204137802124,-0.25118693709373474,0.6136422157287598,0.6163963675498962,-0.24090231955051422,0.6830740571022034,0.5623912811279297,-0.07965705543756485,0.737288236618042,0.5270453095436096,-0.14718188345432281,0.7798794507980347,0.5050714015960693,-0.19603410363197327,0.8078757524490356,0.4792654812335968,-0.2205599844455719
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.590700626373291,0.7021744847297668,-0.00017657841090112925,0.4541122019290924,0.6552637815475464,-0.05124487727880478,0.36703962087631226,0.581019401550293,-0.058130595833063126,0.33689454197883606,0.5113486051559448,-0.0733337327837944,0.3351505994796753,0.45816564559936523,-0.06855374574661255,0.46547040343284607,0.5294241905212402,-0.040055736899375916,0.46029555797576904,0.5097835659980774,-0.18585480749607086,0.4671529531478882,0.5704224705696106,-0.21771778166294098,0.46788400411605835,0.6131133437156677,-0.18795503675937653,0.5646237134933472,0.532087504863739,-0.055957578122615814,0.5566431879997253,0.514240562915802,-0.2581911087036133,0.5537889003753662,0.5854775905609131,-0.3101999759674072,0.5484678149223328,0.6360188126564026,-0.2798466980457306,0.6578865051269531,0.5409688353538513,-0.08644789457321167,0.6517670154571533,0.5182729959487915,-0.25816676020622253,0.6362621784210205,0.5856279134750366,-0.2799358367919922,0.6245076656341553,0.6334026455879211,-0.23534297943115234,0.7394009828567505,0.5543532371520996,-0.12410295754671097,0.7703691720962524,0.47949156165122986,-0.18970032036304474,0.791142463684082,0.4358016848564148,-0.21926341950893402,0.7980583310127258,0.39538097381591797,-0.21933694183826447
U,0.47199156880378723,0.6199111342430115,-0.00019713331130333245,0.5726038217544556,0.5819864869117737,0.004861787892878056,0.630528450012207,0.5059086680412292,0.0480569489300251,0.6768441200256348,0.4494883418083191,0.07569069415330887,0.7380997538566589,0.4267809987068176,0.10726670175790787,0.5484676361083984,0.45890551805496216,0.08340516686439514,0.5519004464149475,0.41696596145629883,0.01189188938587904,0.5501012802124023,0.4644921123981476,-0.008170725777745247,0.5482624769210815,0.50396329164505,0.010615019127726555,0.48397642374038696,0.463568776845932,0.06240944564342499,0.48021531105041504,0.4291566014289856,-0.03962027654051781,0.4978906214237213,0.48693332076072693,-0.052931565791368484,0.5127619504928589,0.5278310775756836,-0.020316772162914276,0.41945937275886536,0.473360151052475,0.026044480502605438,0.407997190952301,0.441432923078537,-0.0754823312163353,0.44328197836875916,0.4960075616836548,-0.06412246823310852,0.46902167797088623,0.5363443493843079,-0.01752503775060177,0.3578184247016907,0.4853361248970032,-0.010497231967747211,0.31474870443344116,0.42316460609436035,-0.04924570396542549,0.28845101594924927,0.3880452513694763,-0.05057040974497795,0.26908445358276367,0.3531986176967621,-0.033096250146627426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152011513710022,0.6469298601150513,-0.00013015100557822734,0.3900567889213562,0.617735743522644,-0.0752740353345871,0.3046707510948181,0.565845787525177,-0.09765709191560745,0.24680639803409576,0.5173420906066895,-0.12138234823942184,0.19815921783447266,0.4826784133911133,-0.12392614036798477,0.4229000210762024,0.5065503120422363,-0.0558609664440155,0.44193235039711,0.4620440602302551,-0.1460614949464798,0.4329046308994293,0.5110431909561157,-0.1526101976633072,0.4194081127643585,0.5457635521888733,-0.11572669446468353,0.5034557580947876,0.5125394463539124,-0.045982684940099716,0.5222699642181396,0.4725137948989868,-0.18428607285022736,0.495688796043396,0.5340185165405273,-0.19708482921123505,0.47513726353645325,0.5699231028556824,-0.1520025134086609,0.5791741013526917,0.5236585736274719,-0.05593013018369675,0.5976641178131104,0.488726407289505,-0.16590559482574463,0.564088761806488,0.5492730140686035,-0.14986835420131683,0.5434149503707886,0.5848555564880371,-0.09723631292581558,0.6477367877960205,0.5368712544441223,-0.07208394259214401,0.7018769979476929,0.47811535000801086,-0.11566531658172607,0.7333426475524902,0.4467281103134155,-0.1406603306531906,0.7631590962409973,0.4122608006000519,-0.15148894488811493
U,0.5775550603866577,0.4503459930419922,5.106147000333294e-05,0.6510728001594543,0.42298412322998047,-0.0507485568523407,0.7147834897041321,0.35285958647727966,-0.06286351382732391,0.7596091032028198,0.3001706302165985,-0.07200846076011658,0.819433867931366,0.266804039478302,-0.08943042904138565,0.6563361883163452,0.2956649959087372,-0.026730170473456383,0.643439769744873,0.2597491145133972,-0.11842428892850876,0.6339188814163208,0.31031668186187744,-0.14080394804477692,0.6346297264099121,0.3511803150177002,-0.13142317533493042,0.5997088551521301,0.3000056743621826,-0.02030250057578087,0.5863364934921265,0.27691134810447693,-0.12278007715940475,0.5915109515190125,0.34051281213760376,-0.12549245357513428,0.6008190512657166,0.38397327065467834,-0.09026852250099182,0.5493504405021667,0.30969032645225525,-0.030233867466449738,0.5412806272506714,0.29127806425094604,-0.12581928074359894,0.5550578832626343,0.3504987955093384,-0.11861880123615265,0.5663592219352722,0.38873785734176636,-0.08466174453496933,0.5022551417350769,0.3193325698375702,-0.04846279323101044,0.4869345426559448,0.24832911789417267,-0.10025452077388763,0.47842228412628174,0.2090040147304535,-0.11662411689758301,0.46948328614234924,0.16961225867271423,-0.11228460818529129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257962942123413,0.7062128186225891,-0.0003640777140390128,0.3472558259963989,0.65156090259552,-0.09586139023303986,0.2505362629890442,0.55021071434021,-0.09811977297067642,0.2262754738330841,0.4618445932865143,-0.10349269956350327,0.20450934767723083,0.39496123790740967,-0.0767703428864479,0.40440648794174194,0.4766996204853058,-0.03673720732331276,0.426980197429657,0.41904667019844055,-0.20002789795398712,0.42972689867019653,0.49789857864379883,-0.2547478973865509,0.43224915862083435,0.561995804309845,-0.2298538088798523,0.5275641083717346,0.48181581497192383,-0.030530931428074837,0.5482898354530334,0.4311854839324951,-0.2540484070777893,0.5278832912445068,0.5221044421195984,-0.3512493073940277,0.5109954476356506,0.5941852331161499,-0.3521553874015808,0.6451478600502014,0.4963756799697876,-0.04724898189306259,0.6665902137756348,0.44900748133659363,-0.23621228337287903,0.6312825679779053,0.5389664769172668,-0.27697277069091797,0.5994663834571838,0.6072483658790588,-0.24238266050815582,0.7471517324447632,0.514251708984375,-0.06721652299165726,0.816003680229187,0.42535898089408875,-0.12925118207931519,0.8495830297470093,0.37298691272735596,-0.16184628009796143,0.8596541881561279,0.3209584951400757,-0.17155727744102478
U,0.4380154609680176,0.7776698470115662,8.213276305468753e-05,0.5678263902664185,0.7656260132789612,-0.09015993028879166,0.6681393384933472,0.7035706043243408,-0.10310345143079758,0.7287740707397461,0.6491255164146423,-0.11931346356868744,0.7725610733032227,0.606112539768219,-0.11875631660223007,0.5431851744651794,0.5964316725730896,-0.05186087638139725,0.5318785309791565,0.5549406409263611,-0.15557709336280823,0.507423996925354,0.6261271238327026,-0.2107357233762741,0.49839624762535095,0.6915870308876038,-0.22724086046218872,0.4571445882320404,0.5962693691253662,-0.0437888540327549,0.43894344568252563,0.5546829104423523,-0.19744975864887238,0.43425074219703674,0.6378252506256104,-0.24274350702762604,0.4394133687019348,0.7085695862770081,-0.22540545463562012,0.3749183416366577,0.6060078740119934,-0.05764123052358627,0.3575487732887268,0.5585382580757141,-0.1722094863653183,0.3645023703575134,0.6345699429512024,-0.18544253706932068,0.3752234876155853,0.6971867084503174,-0.15424998104572296,0.30404162406921387,0.6235517263412476,-0.07450807094573975,0.26604580879211426,0.5603876709938049,-0.12109486013650894,0.22770050168037415,0.5357920527458191,-0.14528021216392517,0.19677188992500305,0.511245608329773,-0.16394023597240448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.539593517780304,0.8810133934020996,-0.00019572916789911687,0.3747580647468567,0.8174917697906494,-0.09288150817155838,0.2700517773628235,0.70860755443573,-0.09526197612285614,0.17488178610801697,0.6440236568450928,-0.0963030457496643,0.07563155889511108,0.6170031428337097,-0.08313428610563278,0.5016134977340698,0.5776007771492004,-0.06791474670171738,0.5183870792388916,0.4871199131011963,-0.21046359837055206,0.481481671333313,0.5938758850097656,-0.24708974361419678,0.44992804527282715,0.6778917908668518,-0.2122448831796646,0.6166719198226929,0.5970354676246643,-0.0654391348361969,0.6297957897186279,0.5136122107505798,-0.2681849002838135,0.558258593082428,0.6314368844032288,-0.3140735626220703,0.5116546750068665,0.7152736783027649,-0.27049776911735535,0.7180695533752441,0.6301039457321167,-0.08444192260503769,0.7367703914642334,0.5698562860488892,-0.24635227024555206,0.648040235042572,0.6804548501968384,-0.2456350028514862,0.5913676619529724,0.7584800720214844,-0.17688891291618347,0.806159257888794,0.6702900528907776,-0.11032948642969131,0.8958196640014648,0.5589935779571533,-0.1653706282377243,0.9335086941719055,0.4924440383911133,-0.19428515434265137,0.9686238169670105,0.42897751927375793,-0.2102121263742447
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34091147780418396,0.8578062057495117,-1.9567918570828624e-05,0.22265344858169556,0.7543030977249146,-0.06574880331754684,0.19488105177879333,0.6306517124176025,-0.06898386776447296,0.18368560075759888,0.5385250449180603,-0.07852271944284439,0.14935919642448425,0.47365522384643555,-0.08410263806581497,0.42101120948791504,0.5849533081054688,-0.003364880569279194,0.4844869375228882,0.5013642907142639,-0.13558556139469147,0.43010303378105164,0.5618233680725098,-0.22265708446502686,0.3795740604400635,0.6252322196960449,-0.23783637583255768,0.5107064843177795,0.6286994814872742,-0.01472790353000164,0.5736792087554932,0.5568917989730835,-0.16820009052753448,0.4771099090576172,0.6338627934455872,-0.2606322169303894,0.40793392062187195,0.6930763721466064,-0.2804577946662903,0.5854995846748352,0.6808203458786011,-0.045363910496234894,0.6566414833068848,0.6117486357688904,-0.16408264636993408,0.5495358109474182,0.6708751916885376,-0.20728623867034912,0.4693434238433838,0.7191115617752075,-0.1974184513092041,0.6504992842674255,0.7336864471435547,-0.07685814052820206,0.777626633644104,0.677870512008667,-0.1270446479320526,0.8581164479255676,0.6418078541755676,-0.17069627344608307,0.9321081638336182,0.5986770391464233,-0.19984251260757446
U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48007622361183167,0.759631872177124,-0.00013741690781898797,0.32389259338378906,0.7204031348228455,-0.1005333736538887,0.2212190330028534,0.639909029006958,-0.14672908186912537,0.15410038828849792,0.5785094499588013,-0.18569692969322205,0.06434944272041321,0.5349390506744385,-0.19507399201393127,0.4117916226387024,0.5392595529556274,-0.20876602828502655,0.39075541496276855,0.5849568843841553,-0.4236701428890228,0.3700719475746155,0.660298228263855,-0.45795875787734985,0.3547170162200928,0.7063103318214417,-0.4258885085582733,0.5532652139663696,0.5491313338279724,-0.22799739241600037,0.5086857676506042,0.5959932208061218,-0.48177778720855713,0.4733937680721283,0.6785758137702942,-0.46846726536750793,0.4534164071083069,0.724698543548584,-0.3870849311351776,0.6729077100753784,0.580560564994812,-0.28020238876342773,0.6364927291870117,0.6045132279396057,-0.4983222484588623,0.5825660228729248,0.6819791197776794,-0.4804549217224121,0.5447582602500916,0.7208889126777649,-0.41540423035621643,0.7749913930892944,0.6253876686096191,-0.3370363414287567,0.8426732420921326,0.5664120316505432,-0.45365387201309204,0.8837913274765015,0.5411341786384583,-0.5099805593490601,0.9098173379898071,0.5138307809829712,-0.5494623780250549
U,0.21862472593784332,0.6119476556777954,0.0002615849080029875,0.39281973242759705,0.6338332295417786,-0.17663279175758362,0.5783405303955078,0.6117119193077087,-0.2841569483280182,0.7412128448486328,0.5958542227745056,-0.3924368917942047,0.8993122577667236,0.6005483865737915,-0.4952905774116516,0.550866961479187,0.49208101630210876,-0.25492966175079346,0.5749098062515259,0.48993730545043945,-0.4761252999305725,0.4793989956378937,0.5500975251197815,-0.49262917041778564,0.40925633907318115,0.5897419452667236,-0.4193994998931885,0.42847877740859985,0.4616503417491913,-0.2511212229728699,0.43713217973709106,0.4663647413253784,-0.5136592388153076,0.36745432019233704,0.5432822704315186,-0.508050799369812,0.33301520347595215,0.5790264010429382,-0.4353701174259186,0.29514241218566895,0.44780293107032776,-0.28391721844673157,0.3131641149520874,0.44602587819099426,-0.5242788195610046,0.26864075660705566,0.5198884010314941,-0.49581363797187805,0.2413162738084793,0.5504257678985596,-0.3986354172229767,0.16109472513198853,0.4473493695259094,-0.33143067359924316,0.1561146378517151,0.375731885433197,-0.5058390498161316,0.14582940936088562,0.3383175730705261,-0.5741559267044067,0.15122371912002563,0.29261863231658936,-0.6048570871353149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
